,player,team,game,points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
26,Trevor_Ariza,Miami Heat,8495,18.0,PF,25:59,7.0,11.0,63.6,0.0,0.0,0.0,4.0,7.0,57.1,1.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,-19,
27,Trevor_Ariza,Miami Heat,9233,6.0,PF,30:34,1.0,9.0,11.1,3.0,3.0,100,1.0,4.0,25.0,2.0,6.0,8.0,1.0,1.0,1.0,0.0,0.0,1,
28,Trevor_Ariza,Miami Heat,8326,19.0,PF,35:42,8.0,13.0,61.5,1.0,1.0,100,2.0,7.0,28.6,0.0,4.0,4.0,1.0,2.0,3.0,0.0,1.0,6,
29,Trevor_Ariza,Miami Heat,9260,4.0,PF,29:52,1.0,6.0,16.7,2.0,2.0,100,0.0,2.0,0.0,1.0,6.0,7.0,2.0,2.0,2.0,0.0,0.0,6,
30,Trevor_Ariza,Miami Heat,9278,10.0,PF,34:05,4.0,9.0,44.4,0.0,0.0,0.0,2.0,5.0,40.0,3.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,7,
31,Trevor_Ariza,Miami Heat,9290,11.0,PF,29:44,4.0,11.0,36.4,0.0,0.0,0.0,3.0,8.0,37.5,0.0,5.0,5.0,1.0,4.0,2.0,1.0,0.0,-9,
32,Trevor_Ariza,Miami Heat,9297,,,,,,,,,,,,,,,,,,,,,,DND - Rest
33,Trevor_Ariza,Miami Heat,9341,8.0,PF,38:19,3.0,8.0,37.5,0.0,0.0,0.0,2.0,6.0,33.3,1.0,11.0,12.0,1.0,4.0,1.0,1.0,1.0,-7,
34,Trevor_Ariza,Miami Heat,9355,0.0,PF,18:54,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,5.0,1.0,3.0,0.0,1.0,0.0,-25,
35,Trevor_Ariza,Miami Heat,9361,0.0,PF,18:28,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,1.0,2.0,1.0,0.0,-3,
36,Trevor_Ariza,Miami Heat,9367,11.0,PF,20:20,4.0,8.0,50.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-14,
