,player,team,game,points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
0,Steven_Adams,New Orleans Pelicans,8153,7.0,C,19:22,3.0,4.0,75.0,1.0,4.0,25.0,0.0,0.0,0.0,5.0,3.0,8.0,1.0,3.0,1.0,0.0,0.0,1,
1,Steven_Adams,New Orleans Pelicans,7502,6.0,C,22:45,3.0,6.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0,2.0,0.0,0.0,1.0,1.0,-3,
2,Steven_Adams,New Orleans Pelicans,7522,8.0,C,30:37,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,3.0,1.0,4.0,0.0,2.0,16,
3,Steven_Adams,New Orleans Pelicans,7513,6.0,C,32:22,3.0,3.0,100,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,1.0,2.0,2.0,2.0,1.0,5,
4,Steven_Adams,New Orleans Pelicans,7542,8.0,C,30:51,4.0,7.0,57.1,0.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,3.0,1.0,0.0,0.0,1.0,18,
5,Steven_Adams,New Orleans Pelicans,8234,11.0,C,23:10,5.0,5.0,100,1.0,2.0,50.0,0.0,0.0,0.0,3.0,5.0,8.0,1.0,1.0,0.0,4.0,1.0,-15,
6,Steven_Adams,New Orleans Pelicans,8248,14.0,C,31:26,7.0,13.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,2.0,1.0,1.0,0.0,1.0,15,
7,Steven_Adams,New Orleans Pelicans,8265,13.0,C,31:24,4.0,7.0,57.1,5.0,8.0,62.5,0.0,0.0,0.0,4.0,6.0,10.0,1.0,2.0,2.0,3.0,0.0,4,
8,Steven_Adams,New Orleans Pelicans,8281,10.0,C,31:01,4.0,7.0,57.1,2.0,4.0,50.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,5.0,3.0,4.0,0.0,3,
9,Steven_Adams,New Orleans Pelicans,8295,10.0,C,34:17,4.0,5.0,80.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,9.0,11.0,10.0,2.0,1.0,2.0,0.0,4,
10,Steven_Adams,New Orleans Pelicans,8307,13.0,C,34:48,5.0,7.0,71.4,3.0,6.0,50.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,3.0,1.0,4.0,2.0,-4,
11,Steven_Adams,New Orleans Pelicans,8353,12.0,C,28:59,6.0,7.0,85.7,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,5.0,3.0,0.0,1.0,1.0,-2,
